"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"nirdothan";19695;14;11;54;383;155752;35368;TRUE
"pwais";19763;14;6;1;3;47;26;FALSE
"nohkwangsun";20298;5;0;1;2;29;0;FALSE
"nohkwangsun";20296;2;0;3;2;29;0;FALSE
"nohkwangsun";20295;4;0;2;2;28;0;FALSE
"linsun";20331;40;19;13;5;37;0;FALSE
"arimed";20666;13;27;3;7;98;4;FALSE
"shanegibbs";23400;36;6;1;6;82;5;FALSE
"shanegibbs";20728;9;4;2;1;3;3;FALSE
"likku3";20973;6;0;536;1407;82629;12243;TRUE
"huhoo";21222;6;0;906;2577;182611;297451;TRUE
"megastef";21281;21;0;2;2;149;0;FALSE
"ahuffman";21422;20;0;0;0;0;0;FALSE
"JonatanE";21638;7;0;1;1;1;1;FALSE
"academ1c";21678;2;0;1;1;9;0;FALSE
"codeb2cc";21863;13;0;1;4;10;0;FALSE
"wanyenhsu";21942;12;0;64;52;2466;122697;FALSE
"izogain";22126;17;0;1;1;1;1;FALSE
"txomon";22152;12;0;1;2;60;0;FALSE
"txomon";22144;14;1;2;11;13;13;FALSE
"beckettsean";22552;8;0;1;1;1;1;FALSE
"beckettsean";22395;8;0;1;1;1;1;FALSE
"Seb-Solon";22439;7;1;4;11;1125;1;FALSE
"pstauffer";22488;23;0;1;2;2;2;FALSE
"balonus";22597;25;2;1;9;880;0;FALSE
"petems";22705;10;0;2;2;81;3;FALSE
"jwendell";28289;17;0;1;1;6;0;FALSE
"jwendell";22706;19;0;1;4;9;0;FALSE
"dogan-sky";22745;2;0;5;16;6573;252;FALSE
"lingz";22787;14;0;1;1;5;1;FALSE
"john-dodson";22829;43;4;3;1;9;1;FALSE
"mm0";22879;26;6;1;2;3;2;TRUE
"dachulin";24201;8;4;2;3;6;1;FALSE
"dachulin";22957;8;0;1;3;7;1;FALSE
"davidewatson";23002;5;0;1;1;0;0;FALSE
"cgilling";23031;9;0;1;2;2;2;FALSE
"ohtake";23318;10;5;2;10;837;0;TRUE
"a-palchikov";33032;13;1;2;1;2;2;FALSE
"a-palchikov";23331;35;33;1;7;256;91;FALSE
"mattthias";23374;7;0;1;2;3;2;FALSE
"dengshuan";23489;13;0;2;6;16;16;FALSE
"albertoarias";23498;14;0;1;1;10;8;FALSE
"koubas";23589;7;0;1;1;2;1;FALSE
"kandekar";23606;4;0;2456;2549;251620;129547;TRUE
