"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"tomkel";7682;4;0;0;0;0;0;FALSE
"mikamikuh";7687;1;0;1;3;3;3;FALSE
"hannesj";7699;4;0;1;1;1;1;FALSE
"bshlgrs";7731;1;0;1;1;6;0;FALSE
"strangemonad";7737;2;1;1;1;1;1;FALSE
"aleclarson";7780;0;0;1;1;12;5;FALSE
"aleclarson";7773;4;0;1;1;2;1;FALSE
"Dachaz";7793;3;0;0;0;0;0;FALSE
"clark-thomas";7796;3;0;0;0;0;0;FALSE
"mixed";7814;4;0;2;5;19;65;FALSE
"olegafx";7836;3;0;1;1;1;1;FALSE
"briandeheus";7877;1;0;1;1;10;2;FALSE
"briandeheus";7859;5;14;1;2;5;3;FALSE
"briandeheus";7843;4;0;2;2;53;9;FALSE
"briandeheus";7842;1;0;1;2;53;9;FALSE
"shrynx";7879;3;0;1;1;2;2;FALSE
"Paklausk";7899;4;0;2;2;10;2;FALSE
"DaleSeo";7907;3;0;2;1;3;3;FALSE
"Jiab77";7917;2;0;1;1;1;1;FALSE
"Jiab77";7916;4;0;1;1;1;1;FALSE
"Jiab77";7915;3;0;1;1;1;1;FALSE
"Jiab77";7914;3;0;1;1;1;1;FALSE
"tiemevanveen";7946;2;1;1;1;1;1;FALSE
"llimllib";7955;4;0;1;1;1;1;FALSE
"PeterDaveHello";7987;1;0;1;1;1;1;FALSE
"hozefaj";7995;1;0;1;3;4;1;FALSE
"Ragnaroek";8032;4;0;0;0;0;0;FALSE
"ssonal";8044;3;0;1;1;1;1;FALSE
"tarjei";8069;4;0;1;1;1;0;FALSE
"localheinz";8070;4;0;2;3;4;7;TRUE
"Charlotteis";8077;12;0;2;1;1;1;FALSE
"wrzasa";8093;6;0;1;1;1;1;FALSE
"newyork-anthonyng";8101;4;0;1;1;0;2;FALSE
"dtinth";8103;2;0;1;1;1;1;FALSE
"xinghongfei";8105;2;0;1;1;2;1;FALSE
"gryzzly";8106;4;0;1;1;0;1;FALSE
"schmittr";8109;3;0;2;1;0;2;FALSE
"Llorx";8158;3;0;5;4;55;23;FALSE
"remekoh";8159;8;0;1;0;0;0;FALSE
"jrockwood";8188;5;0;1;1;16;2;FALSE
"BusbyActual";8191;3;0;1;1;0;10;FALSE
"alexburner";8201;9;0;0;0;0;0;FALSE
"bradley-curran";8213;1;0;1;1;1;1;FALSE
"emarukyan";8233;3;0;1;1;7;0;FALSE
"kutsan";8237;2;0;0;0;0;0;FALSE
"sdougbrown";8247;4;0;1;3;7;3;FALSE
"renderf0x";8278;1;0;1;1;20;1;FALSE
"peteychuk";8282;1;0;0;0;0;0;FALSE
"thatmffmmisfit";8284;2;0;1;1;0;0;FALSE
"danielholmes";8291;1;0;0;0;0;0;FALSE
"hedgerh";8297;2;0;0;0;0;0;FALSE
"stinoga";8313;3;0;1;1;1;1;FALSE
"iroshanAV";8323;3;0;1;1;2;2;FALSE
"unel";8333;13;0;1;1;2;1;FALSE
"david-mark";8428;9;0;1;1;1;14;FALSE
"david-mark";8341;17;0;2;1;3;14;FALSE
"Korilakkuma";8355;1;0;1;1;1;1;FALSE
"laumair";8432;1;2;0;0;0;0;FALSE
"ermauliks";8433;1;0;1;1;3;3;FALSE
"hiendv";8506;4;0;0;0;0;0;FALSE
"fredericmarx";8524;1;0;1;1;1;1;FALSE
"matrinox";8543;1;0;1;1;1;1;FALSE
"bwright2810";8548;1;0;1;1;1;1;FALSE
"mathiasbynens";8550;4;0;0;0;0;0;FALSE
"Lord-Haji";8555;2;0;1;1;1;1;FALSE
"sweetkate";8564;1;0;3;2;2;0;FALSE
"AnnFeng";8599;1;0;1;1;1;0;FALSE
"tam-borine";8618;3;0;1;1;1;1;FALSE
"carlos-aguayo";8647;1;0;1;1;3;1;FALSE
"sajadtorkamani";8662;3;0;0;0;0;0;FALSE
"zhangyu911013";8700;5;0;1;1;2;1;FALSE
"beiciye";8766;2;0;1;1;1;5;FALSE
"PascalPixel";8768;3;0;1;1;14;1;FALSE
"jguthrie100";8822;3;0;1;1;29;0;FALSE
"andys8";8836;2;0;1;1;3;3;FALSE
"andys8";8835;3;0;1;1;1;1;FALSE
"vincentmayers";8843;3;0;1;1;10;0;FALSE
"Gavin-Gong";8872;3;0;1;1;1;1;FALSE
"adetime";8917;6;0;1;1;2;2;FALSE
"szyablitsky";8928;6;0;5;4;30;5;FALSE
"Vasikaran";8953;3;0;0;0;0;0;FALSE
"scyrizales";8967;3;0;1;1;9;1;FALSE
"antics";8979;1;0;1;1;1;1;FALSE
"davidkorff";9010;5;0;1;1;2;2;FALSE
"davidkorff";9009;5;0;1;1;2;2;FALSE
"Jayflux";9017;1;0;1;4;184;133;FALSE
"janicduplessis";9027;8;0;1;2;6;2;FALSE
"niubaba63";9041;1;0;1;0;0;0;FALSE
"gibbok";9064;2;1;1;1;1;1;FALSE
"marcinwenger";9083;3;0;1;1;1;1;FALSE
"guylyons";9124;3;0;1;1;1;1;FALSE
"DavidBachmann";9130;3;0;1;2;4;4;FALSE
