"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"ChrisAntaki";1597;7;8;0;0;0;0;TRUE
"ChrisAntaki";1596;6;0;0;0;0;0;TRUE
"ChrisAntaki";1595;12;14;0;0;0;0;TRUE
"ChrisAntaki";1422;1;0;0;0;0;0;TRUE
"ChrisAntaki";1421;21;1;0;0;0;0;TRUE
"ChrisAntaki";1416;2;0;0;0;0;0;TRUE
"ChrisAntaki";1414;8;6;0;0;0;0;TRUE
"ChrisAntaki";1412;32;28;0;0;0;0;TRUE
"brynary";1415;7;0;1;1;1;1;FALSE
"simsalabim";1417;2;0;1;2;2;2;FALSE
"hongymagic";1427;5;19;1;3;26;7;TRUE
"simenbrekken";1429;9;1;2;2;22;0;FALSE
"lyf78062919";1431;1;0;1;1;1;0;FALSE
"jdfreder";1438;1;0;1;1;3;0;FALSE
"gko";1439;1;0;1;1;12;9;FALSE
"suziwen";1440;0;0;0;0;0;0;FALSE
"adamwulf";1443;1;0;1;1;1;1;FALSE
"adamwulf";1442;3;0;1;1;1;1;FALSE
"grisendo";1445;11;2;8;2;18;0;FALSE
"andi1984";1446;7;0;1;1;1;1;FALSE
"jakob-stoeck";1513;5;0;1;1;2;1;TRUE
"jakob-stoeck";1447;6;0;2;1;6;3;TRUE
"MBurchard";1450;1;6;1;1;1;1;FALSE
"sammcgrail";1453;1;0;0;0;0;0;FALSE
"Mr21";2490;6;10;2;2;38;3;TRUE
"Mr21";2465;5;26;1;1;21;23;TRUE
"Mr21";2393;12;0;2;1;6;3;TRUE
"Mr21";2376;7;5;2;2;7;14;TRUE
"Mr21";2368;1;0;1;2;20;9;TRUE
"Mr21";2363;16;22;3;2;21;11;TRUE
"Mr21";2292;10;14;11;7;97;3;TRUE
"Mr21";2218;12;4;6;3;42;18;TRUE
"Mr21";2011;22;24;2;5;135;58;TRUE
"Mr21";1494;15;0;0;0;0;0;TRUE
"Mr21";1454;2;0;81;74;1562;1068;TRUE
"tcort";1455;1;0;0;0;0;0;FALSE
"DJilanov";1456;2;0;1;1;1;1;FALSE
"cjqed";1470;3;0;2;7;567;229;TRUE
"cjqed";1457;30;0;5;7;544;225;TRUE
"michaelpapworth";1460;3;0;1;1;7;0;FALSE
"michaelpapworth";1459;10;0;5;17;23791;54;FALSE
"timelesshaze";1461;0;0;0;0;0;0;FALSE
"djgilcrease";1462;1;0;1;1;12;8;FALSE
"AurelioDeRosa";2605;9;4;4;1;73;6;TRUE
"AurelioDeRosa";1594;3;1;2;1;1;1;TRUE
"AurelioDeRosa";1463;1;0;1;1;1;1;TRUE
"lazwah";1464;0;0;402;193;37906;7131;TRUE
"ubershmekel";1465;3;0;1;1;4;1;FALSE
"MichelYpma";1467;1;0;1;1;32;30;FALSE
"zayani";1468;1;0;1;1;3;0;FALSE
"pavan-bhatia";1469;1;0;3;3;93;0;FALSE
"k-ori";1472;9;0;1;1;3;4;FALSE
"liuming365365";1475;1;0;1;2;86;1;FALSE
"ForbesLindesay";1476;4;8;2;1;2;2;TRUE
"milanlandaverde";1477;2;0;0;0;0;0;FALSE
"sheppard";1478;3;0;2;1;6;0;TRUE
"dsheiko";1480;1;0;0;0;0;0;FALSE
"wijemy";1484;2;0;1;1;1;0;FALSE
"thorn0";1487;3;0;0;0;0;0;FALSE
"MelkorNemesis";1490;3;0;1;1;2;2;FALSE
"wyuenho";1492;33;0;3;1;14;0;TRUE
"wyuenho";1491;5;0;2;6;9139;7;TRUE
